"Directory","FileName","FullPath","Extension","SizeMB","SizeBytes"
"Courses","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\Properties\Settings.settings",".settings","0","201"
"Courses","app.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\app.config",".config","0","159"
"Courses","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\App.xaml",".xaml","0","300"
"Courses","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\App.xaml.cs",".cs","0","297"
"Courses","Calculator.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Calculator.csproj",".csproj","0.01","6167"
"Courses","Calculator.sln","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Calculator.sln",".sln","0","909"
"Courses","MainWindow.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\MainWindow.xaml",".xaml","0","2747"
"Courses","MainWindow.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\MainWindow.xaml.cs",".cs","0","1919"
"Courses","StyledCalculator.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\bin\Debug\StyledCalculator.exe.config",".config","0","159"
"Courses","StyledCalculator.vshost.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\bin\Debug\StyledCalculator.vshost.exe.config",".config","0","159"
"Courses","StyledCalculator.vshost.exe.manifest","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\bin\Debug\StyledCalculator.vshost.exe.manifest",".manifest","0","490"
"Courses","App.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\App.g.cs",".cs","0","2311"
"Courses","App.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\App.g.i.cs",".cs","0","2311"
"Courses","Calculator.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\Calculator.csproj.FileListAbsolute.txt",".txt","0","1516"
"Courses","Calculator.csproj.GenerateResource.Cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\Calculator.csproj.GenerateResource.Cache",".Cache","0","789"
"Courses","DesignTimeResolveAssemblyReferences.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\DesignTimeResolveAssemblyReferences.cache",".cache","0.01","12513"
"Courses","DesignTimeResolveAssemblyReferencesInput.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache",".cache","0.01","6506"
"Courses","GenerateResource.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\GenerateResource.read.1.tlog",".tlog","0","496"
"Courses","GenerateResource.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\GenerateResource.write.1.tlog",".tlog","0","1114"
"Courses","MainWindow.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\MainWindow.g.cs",".cs","0","4489"
"Courses","MainWindow.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\MainWindow.g.i.cs",".cs","0","4489"
"Courses","StyledCalculator_MarkupCompile.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator_MarkupCompile.cache",".cache","0","355"
"Courses","StyledCalculator_MarkupCompile.i.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator_MarkupCompile.i.cache",".cache","0","355"
"Courses","StyledCalculator.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator.csproj.FileListAbsolute.txt",".txt","0","3813"
"Courses","StyledCalculator.csproj.GenerateResource.Cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator.csproj.GenerateResource.Cache",".Cache","0","789"
"Courses","StyledCalculator.g.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator.g.resources",".resources","0","3009"
"Courses","StyledCalculator.Properties.Resources.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator.Properties.Resources.resources",".resources","0","180"
"Courses","Window1.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\Window1.g.i.cs",".cs","0","2891"
"Courses","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\AssemblyInfo.cs",".cs","0","2298"
"Courses","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\Resources.Designer.cs",".cs","0","2856"
"Courses","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\Resources.resx",".resx","0.01","5612"
"Courses","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\Settings.Designer.cs",".cs","0","1095"
"Courses","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\Settings.settings",".settings","0","201"
"Courses","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\App.xaml",".xaml","0","294"
"Courses","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\App.xaml.cs",".cs","0","291"
"Courses","MainWindow.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\MainWindow.xaml",".xaml","0","2819"
"Courses","MainWindow.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\MainWindow.xaml.cs",".cs","0","1559"
"Courses","SimpleDraw.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\SimpleDraw.csproj",".csproj","0","4776"
"Courses","SimpleDraw.sln","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\SimpleDraw.sln",".sln","0","909"
"Courses","SimpleDraw.vshost.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\bin\Debug\SimpleDraw.vshost.exe.config",".config","0","159"
"Courses","SimpleDraw.vshost.exe.manifest","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\bin\Debug\SimpleDraw.vshost.exe.manifest",".manifest","0","490"
"Courses","App.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\App.g.cs",".cs","0","2293"
"Courses","App.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\App.g.i.cs",".cs","0","2293"
"Courses","DesignTimeResolveAssemblyReferencesInput.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache",".cache","0.01","6506"
"Courses","GenerateResource.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\GenerateResource.read.1.tlog",".tlog","0.01","7866"
"Courses","GenerateResource.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\GenerateResource.write.1.tlog",".tlog","0","1520"
"Courses","MainWindow.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\MainWindow.g.cs",".cs","0","4537"
"Courses","MainWindow.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\MainWindow.g.i.cs",".cs","0","4537"
"Courses","ResGen.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\ResGen.read.1.tlog",".tlog","0","2"
"Courses","ResGen.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\ResGen.write.1.tlog",".tlog","0","2"
"Courses","SimpleDraw_MarkupCompile.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\SimpleDraw_MarkupCompile.cache",".cache","0","343"
"Courses","SimpleDraw_MarkupCompile.i.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\SimpleDraw_MarkupCompile.i.cache",".cache","0","343"
"Courses","SimpleDraw.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\SimpleDraw.csproj.FileListAbsolute.txt",".txt","0.01","5757"
"Courses","SimpleDraw.csproj.GenerateResource.Cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\SimpleDraw.csproj.GenerateResource.Cache",".Cache","0","789"
"Courses","SimpleDraw.g.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\SimpleDraw.g.resources",".resources","0","2904"
"Courses","SimpleDraw.Properties.Resources.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\SimpleDraw.Properties.Resources.resources",".resources","0","180"
"Courses","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\Properties\AssemblyInfo.cs",".cs","0","2286"
"Courses","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\Properties\Resources.Designer.cs",".cs","0","2846"
"Courses","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\Properties\Resources.resx",".resx","0.01","5612"
"Courses","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\Properties\Settings.Designer.cs",".cs","0","1091"
"Courses","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\Properties\Settings.settings",".settings","0","201"
"Courses","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\App.xaml",".xaml","0","295"
"Courses","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\App.xaml.cs",".cs","0","292"
"Courses","ImageViewer.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\ImageViewer.csproj",".csproj","0","4778"
"Courses","ImageViewer.sln","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\ImageViewer.sln",".sln","0","911"
"Courses","MainWindow.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\MainWindow.xaml",".xaml","0","1235"
"Courses","MainWindow.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\MainWindow.xaml.cs",".cs","0","1510"
"Courses","ImageViewer.vshost.exe.manifest","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\bin\Debug\ImageViewer.vshost.exe.manifest",".manifest","0","490"
"Courses","App.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\App.g.cs",".cs","0","2195"
"Courses","App.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\App.g.i.cs",".cs","0","2195"
"Courses","DesignTimeResolveAssemblyReferencesInput.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache",".cache","0.01","6426"
"Courses","GenerateResource.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\GenerateResource.read.1.tlog",".tlog","0","4048"
"Courses","GenerateResource.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\GenerateResource.write.1.tlog",".tlog","0","1018"
"Courses","ImageViewer_MarkupCompile.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\ImageViewer_MarkupCompile.cache",".cache","0","343"
"Courses","ImageViewer_MarkupCompile.i.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\ImageViewer_MarkupCompile.i.cache",".cache","0","343"
"Courses","ImageViewer.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\ImageViewer.csproj.FileListAbsolute.txt",".txt","0","4598"
"Courses","ImageViewer.g.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\ImageViewer.g.resources",".resources","0","1729"
"Courses","ImageViewer.Properties.Resources.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\ImageViewer.Properties.Resources.resources",".resources","0","180"
"Courses","MainWindow.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\MainWindow.g.cs",".cs","0.01","5541"
"Courses","MainWindow.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\MainWindow.g.i.cs",".cs","0.01","5541"
"Courses","ResGen.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\ResGen.read.1.tlog",".tlog","0","2"
"Courses","ResGen.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\ResGen.write.1.tlog",".tlog","0","2"
"Courses","Window1.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\obj\Debug\Window1.g.cs",".cs","0","4864"
"Courses","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\Properties\AssemblyInfo.cs",".cs","0","2288"
"Courses","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\Properties\Resources.Designer.cs",".cs","0","2848"
"Courses","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\Properties\Resources.resx",".resx","0.01","5612"
"Courses","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\Properties\Settings.Designer.cs",".cs","0","1092"
"Courses","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\ImageViewer\Properties\Settings.settings",".settings","0","201"
"Courses","app.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\app.config",".config","0","159"
"Courses","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\App.xaml",".xaml","0","295"
"Courses","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\App.xaml.cs",".cs","0","291"
"Courses","MainWindow.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\MainWindow.xaml",".xaml","0","2308"
"Courses","MainWindow.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\MainWindow.xaml.cs",".cs","0","1666"
"Courses","SimpleDraw.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\SimpleDraw.csproj",".csproj","0.01","6155"
"Courses","SimpleDraw.sln","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\SimpleDraw.sln",".sln","0","909"
"Courses","SimpleDraw.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\bin\Debug\SimpleDraw.exe.config",".config","0","159"
"Courses","SimpleDraw.vshost.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\bin\Debug\SimpleDraw.vshost.exe.config",".config","0","159"
"Courses","SimpleDraw.vshost.exe.manifest","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\bin\Debug\SimpleDraw.vshost.exe.manifest",".manifest","0","490"
"Courses","App.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\App.g.cs",".cs","0","2293"
"Courses","App.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\App.g.i.cs",".cs","0","2293"
"Courses","DesignTimeResolveAssemblyReferences.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\DesignTimeResolveAssemblyReferences.cache",".cache","0.02","19606"
"Courses","DesignTimeResolveAssemblyReferencesInput.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache",".cache","0.01","6500"
"Courses","GenerateResource.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\GenerateResource.read.1.tlog",".tlog","0","4272"
"Courses","GenerateResource.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\GenerateResource.write.1.tlog",".tlog","0","1512"
"Courses","MainWindow.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\MainWindow.g.cs",".cs","0","5209"
"Courses","MainWindow.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\MainWindow.g.i.cs",".cs","0","5209"
"Courses","ResGen.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\ResGen.read.1.tlog",".tlog","0","2"
"Courses","ResGen.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\ResGen.write.1.tlog",".tlog","0","2"
"Courses","SimpleDraw_MarkupCompile.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\SimpleDraw_MarkupCompile.cache",".cache","0","339"
"Courses","SimpleDraw_MarkupCompile.i.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\SimpleDraw_MarkupCompile.i.cache",".cache","0","339"
"Courses","SimpleDraw.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\SimpleDraw.csproj.FileListAbsolute.txt",".txt","0.01","7748"
"Courses","SimpleDraw.csproj.GenerateResource.Cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\SimpleDraw.csproj.GenerateResource.Cache",".Cache","0","789"
"Courses","SimpleDraw.g.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\SimpleDraw.g.resources",".resources","0","2393"
"Courses","SimpleDraw.Properties.Resources.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\SimpleDraw.Properties.Resources.resources",".resources","0","180"
"Courses","Window1.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\Window1.g.cs",".cs","0","5070"
"Courses","Window1.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\obj\Debug\Window1.g.i.cs",".cs","0","5070"
"Courses","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\Properties\AssemblyInfo.cs",".cs","0","2286"
"Courses","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\Properties\Resources.Designer.cs",".cs","0","2844"
"Courses","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\Properties\Resources.resx",".resx","0.01","5612"
"Courses","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\Properties\Settings.Designer.cs",".cs","0","1089"
"Courses","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\05 ControlsPart1\SimpleDraw\Properties\Settings.settings",".settings","0","201"
"Courses","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\App.xaml",".xaml","0","290"
"Courses","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\App.xaml.cs",".cs","0","287"
"Courses","DynRes.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\DynRes.csproj",".csproj","0","4768"
"Courses","DynRes.sln","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\DynRes.sln",".sln","0","901"
"Courses","MainWindow.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\MainWindow.xaml",".xaml","0","499"
"Courses","MainWindow.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\MainWindow.xaml.cs",".cs","0","567"
"Courses","Window1.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\Window1.xaml",".xaml","0","490"
"Courses","Window1.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\Window1.xaml.cs",".cs","0","567"
"Courses","DynRes.vshost.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\bin\Debug\DynRes.vshost.exe.config",".config","0","159"
"Courses","DynRes.vshost.exe.manifest","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\bin\Debug\DynRes.vshost.exe.manifest",".manifest","0","490"
"Courses","App.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\App.g.cs",".cs","0","2281"
"Courses","App.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\App.g.i.cs",".cs","0","2281"
"Courses","DesignTimeResolveAssemblyReferences.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\DesignTimeResolveAssemblyReferences.cache",".cache","0.01","7725"
